time_millisecond_,latitude,longitude,height_above_takeoff_feet_,height_above_ground_at_drone_location_feet_,ground_elevation_at_drone_location_feet_,altitude_above_seaLevel_feet_,height_sonar_feet_,speed_mph_,distance_feet_,mileage_feet_,satellites,gpslevel,max_altitude_feet_,max_ascent_feet_,max_speed_mph_,max_distance_feet_,xSpeed_mph_,ySpeed_mph_,zSpeed_mph_,compass_heading_degrees_,pitch_degrees_,roll_degrees_,isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator_percent_,rc_aileron_percent_,rc_throttle_percent_,rc_rudder_percent_,gimbal_heading_degrees_,gimbal_pitch_degrees_,altitude_feet_,ascent_feet_,flycStateRaw,flycState
125800,51.5182033007452,5.85682683002439,108.26772,108.1364864,96.244067384272,204.38055378427,83.66142,0,995.2920266,1013.5663054,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,235.5,0.3,3.8,0,0,1024,1024,1024,1024,0,0,0,0,236.7,-23,204.38055378427,108.26772,43,Detour
126000,51.51820350827,5.85682667582556,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.27890324,1013.6483264,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,235.4,0.4,3.5,0,0,1024,1024,1024,1024,0,0,0,0,236.7,-23,204.05246978427,107.939636,43,Detour
126200,51.5182036872841,5.85682653748718,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.26577988,1013.72378572,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,235.5,0.5,3.5,0,0,1024,1024,1024,888,0,0,0,-21,236.7,-23,204.05246978427,107.939636,43,Detour
126400,51.5182038024234,5.85682644298532,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.2592182,1013.76971748,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,235.4,0.8,3.5,0,0,1024,1024,1024,625,0,0,0,-60,236.7,-23,204.05246978427,107.939636,43,Detour
126600,51.5182038653388,5.85682640619789,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.25265652,1013.79268336,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,235.2,0.9,3.7,0,0,1024,1024,1024,625,0,0,0,-60,235.6,-23,204.05246978427,107.939636,43,Detour
126800,51.5182039097496,5.85682640509647,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.24609484,1013.80908756,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,233.2,0.8,3.7,0,0,1024,1024,1024,624,0,0,0,-61,232.4,-23,204.05246978427,107.939636,43,Detour
127000,51.5182039475811,5.85682641655124,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.23625232,1013.82549176,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,229.5,0.9,3.5,0,0,1024,1024,1024,624,0,0,0,-61,228.7,-23,204.05246978427,107.939636,43,Detour
127200,51.5182039419612,5.85682645730379,108.26772,108.1364864,96.244067384272,204.38055378427,83.66142,0,995.22969064,1013.83533428,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,225.9,1.2,3.5,0,0,1024,1024,1024,624,0,0,0,-61,225,-23,204.38055378427,108.26772,43,Detour
127400,51.5182039015254,5.85682650885025,108.26772,108.1364864,96.244067384272,204.38055378427,83.66142,0,995.2264098,1013.85173848,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,222.2,1.5,3.6,0,0,1024,1024,1024,601,0,0,0,-64,221.3,-23,204.38055378427,108.26772,43,Detour
127600,51.5182038465601,5.85682656127786,108.26772,108.1364864,96.244067384272,204.38055378427,83.66142,0,995.22969064,1013.87470436,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,218.5,1.6,3.7,0,0,1024,1024,1024,592,0,0,0,-65,217.4,-23,204.38055378427,108.26772,43,Detour
127800,51.518203797763,5.85682657317319,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.23625232,1013.8943894,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,214.4,1.8,3,0,0,1024,1024,1024,593,0,0,0,-65,213.1,-23,204.05246978427,107.939636,43,Detour
128000,51.5182037447167,5.85682654079144,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0.223694,995.25265652,1013.91407444,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,-0.223694,0,210,1.9,2.5,0,0,1024,1024,1024,593,0,0,0,-65,208.8,-23,204.05246978427,107.939636,43,Detour
128200,51.5182036667236,5.85682651061253,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.2756224,1013.943602,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,205.6,2.1,2.1,0,0,1024,1024,1024,585,0,0,0,-67,204.4,-23,204.05246978427,107.939636,43,Detour
128400,51.5182035659767,5.85682650598656,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29858828,1013.97969124,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,201.4,2.4,2.2,0,0,1024,1024,1024,587,0,0,0,-66,200,-23,204.05246978427,107.939636,43,Detour
128600,51.5182034683825,5.85682649629406,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.31827332,1014.01578048,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,196.9,2.6,1.7,0,0,1024,1024,1024,592,0,0,0,-65,195.5,-23,204.05246978427,107.939636,43,Detour
128800,51.5182033920342,5.85682650664741,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.33467752,1014.04530804,29,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,192.5,2.8,1,0,0,1024,1024,1024,592,0,0,0,-65,191,-23,204.05246978427,107.939636,43,Detour
129000,51.5182033191127,5.85682655643161,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.33795836,1014.07155476,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,188,2.7,0.9,0,0,1024,1024,1024,585,0,0,0,-67,186.7,-23,204.05246978427,107.939636,43,Detour
129200,51.5182032623655,5.85682664366409,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.33467752,1014.10108232,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,183.6,2.6,1,0,0,1024,1024,1024,575,0,0,0,-68,182.3,-23,204.05246978427,107.939636,43,Detour
129400,51.518203201232,5.8568267194418,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.33467752,1014.13060988,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,179.1,2.8,0.8,0,0,1024,1024,1024,542,0,0,0,-73,177.6,-23,204.05246978427,107.939636,43,Detour
129600,51.5182031285846,5.85682681394365,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.33139668,1014.16341828,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,174.4,3.5,0.3,0,0,1024,1024,1024,537,0,0,0,-74,172.4,-23,204.05246978427,107.939636,43,Detour
129800,51.5182030704667,5.85682692694937,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.32155416,1014.19622668,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,168.9,3.7,0.1,0,0,1024,1024,1024,510,0,0,0,-78,166.6,-23,204.05246978427,107.939636,43,Detour
130000,51.5182030414077,5.85682703334656,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.3084308,1014.2224734,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,163,3.6,-0.1,0,0,1024,1024,1024,504,0,0,0,-79,160.4,-23,204.05246978427,107.939636,43,Detour
130200,51.5182030320869,5.85682711793563,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29530744,1014.24215844,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,156.6,3.3,-0.5,0,0,1024,1024,1024,504,0,0,0,-79,153.6,-23,204.05246978427,107.939636,43,Detour
130400,51.5182030390775,5.85682711639364,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.2920266,1014.24543928,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,149.7,2.9,-1.2,0,0,1024,1024,1024,504,0,0,0,-79,146.8,-23,204.05246978427,107.939636,43,Detour
130600,51.5182030681365,5.85682707608166,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29530744,1014.25856264,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,142.8,2.9,-1.5,0,0,1024,1024,1024,509,0,0,0,-78,139.9,-23,204.05246978427,107.939636,43,Detour
130800,51.5182031244725,5.85682701021673,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29530744,1014.28480936,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,136,2.6,-1.9,0,0,1024,1024,1024,521,0,0,0,-76,133.1,-23,204.05246978427,107.939636,43,Detour
131000,51.5182031979423,5.85682692871164,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29530744,1014.31761776,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,129.2,2.6,-2,0,0,1024,1024,1024,522,0,0,0,-76,126.7,-23,204.05246978427,107.939636,43,Detour
131200,51.5182032989633,5.85682681218138,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29530744,1014.36354952,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,122.9,2,-2.6,0,0,1024,1024,1024,521,0,0,0,-76,120.3,-23,204.05246978427,107.939636,43,Detour
131400,51.5182034075232,5.85682667516471,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29858828,1014.41276212,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,116.5,1.9,-2.7,0,0,1024,1024,1024,521,0,0,0,-76,114,-23,204.05246978427,107.939636,43,Detour
131600,51.5182035310237,5.8568265454174,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29858828,1014.4685364,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,110.2,1.7,-3,0,0,1024,1024,1024,510,0,0,0,-78,107.6,-23,204.05246978427,107.939636,43,Detour
131800,51.518203644244,5.85682642624374,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.29530744,1014.517749,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,103.9,1.6,-3.2,0,0,1024,1024,1024,508,0,0,0,-78,101.2,-23,204.05246978427,107.939636,43,Detour
132000,51.5182037678816,5.85682630927291,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.2920266,1014.57024244,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,97.1,1.3,-3.4,0,0,1024,1024,1024,508,0,0,0,-78,94.4,-23,204.05246978427,107.939636,43,Detour
132200,51.5182039023478,5.85682616564772,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.2920266,1014.62929756,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,90.3,0.8,-3.1,0,0,1024,1024,1024,509,0,0,0,-78,87.7,-23,204.05246978427,107.939636,43,Detour
132400,51.5182040107706,5.85682596585009,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.30514996,1014.68835268,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,83.7,0.2,-3.2,0,0,1024,1024,1024,668,0,0,0,-54,81,-23,204.05246978427,107.939636,43,Detour
132600,51.5182040887638,5.85682574049952,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.33139668,1014.7474078,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,77,-0.3,-3.4,0,0,1024,1024,1024,784,0,0,0,-36,75.4,-23,204.05246978427,107.939636,43,Detour
132800,51.5182041726509,5.85682553651649,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.35108172,1014.80318208,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,72.8,-0.5,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,73.2,-23,204.05246978427,107.939636,43,Detour
133000,51.5182042609243,5.85682532944949,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.3740476,1014.85895636,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,71.9,-0.8,-3,0,0,1024,1024,1024,1024,0,0,0,0,73,-23,204.05246978427,107.939636,43,Detour
133200,51.5182043439891,5.85682514242834,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.3904518,1014.9114498,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,72,-0.7,-2.8,0,0,1024,1024,1024,1024,0,0,0,0,73,-23,204.05246978427,107.939636,43,Detour
133400,51.518204411839,5.85682501157962,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.40029432,1014.95081988,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,72,-0.4,-2.8,0,0,1024,1024,1024,888,0,0,0,-21,73,-23,204.05246978427,107.939636,43,Detour
133600,51.518204466256,5.85682491597635,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.406856,1014.98034744,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,71.9,-0.4,-3,0,0,1024,1024,1024,829,0,0,0,-30,73,-23,204.05246978427,107.939636,43,Detour
133800,51.5182045198506,5.85682485297511,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.406856,1015.00331332,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,71.8,0,-3.2,0,0,1024,1024,1024,806,0,0,0,-33,72.6,-23,204.05246978427,107.939636,43,Detour
134000,51.5182045645356,5.85682480693575,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.406856,1015.02299836,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,71.2,0.1,-3.2,0,0,1024,1024,1024,774,0,0,0,-38,71.9,-23,204.05246978427,107.939636,43,Detour
134200,51.5182045870152,5.85682475010246,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.41341768,1015.03940256,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,70.3,0,-3.1,0,0,1024,1024,1024,767,0,0,0,-39,70.9,-23,204.05246978427,107.939636,43,Detour
134400,51.5182045960618,5.85682469459088,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.4232602,1015.05252592,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,69.2,0,-3.3,0,0,1024,1024,1024,1024,0,0,0,0,69.6,-23,204.05246978427,107.939636,43,Detour
134600,51.5182045715262,5.85682464722982,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.43638356,1015.06564928,28,5,204.38055378427,108.26772,20.915389,995.44622608,0,0,0,68,0,-3.4,0,0,1024,1024,1024,1024,0,0,0,0,68.3,-23,204.05246978427,107.939636,43,Detour
134800,51.5182045353396,5.85682460669755,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.44950692,1015.08205348,28,5,204.38055378427,108.26772,20.915389,995.44950692,0,0,0,66.7,-0.1,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,68,-23,204.05246978427,107.939636,43,Detour
135000,51.518204510941,5.85682458224602,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.45934944,1015.091896,28,5,204.38055378427,108.26772,20.915389,995.45934944,0,0,0,66.8,-0.3,-3.7,0,0,1024,1024,1024,1024,0,0,0,0,68,-23,204.05246978427,107.939636,43,Detour
135200,51.5182044979193,5.85682456814784,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.46591112,1015.09845768,28,5,204.38055378427,108.26772,20.915389,995.46591112,0,0,0,66.9,-0.4,-3.4,0,0,1184,1024,1024,1024,24,0,0,0,68,-23,204.05246978427,107.939636,43,Detour
135400,51.5182045010719,5.85682459612392,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.45934944,1015.10501936,28,5,204.38055378427,108.26772,20.915389,995.46591112,0,0,0,66.8,-0.8,-1.4,0,0,1210,1024,1024,1024,28,0,0,0,68,-23,204.05246978427,107.939636,43,Detour
135600,51.5182044329479,5.85682477124973,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0,995.44294524,1015.15095112,28,5,204.38055378427,108.26772,20.915389,995.46591112,0,0,0,66.8,-4.4,-1,0,0,1210,1024,1024,1024,28,0,0,0,68,-23,204.05246978427,107.939636,43,Detour
135800,51.5182043150672,5.856825374828,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,0.447388,995.35436256,1015.29530808,28,5,204.38055378427,108.26772,20.915389,995.46591112,0,0.447388,0,67.7,-7.8,-2.8,0,0,1193,1024,1024,820,26,0,0,-31,68,-23,204.05246978427,107.939636,43,Detour
136000,51.5182043269924,5.85682663132818,107.939636,107.8084024,96.244067384272,204.05246978427,83.66142,1.11847,995.11486124,1015.58074116,28,5,204.38055378427,108.26772,20.915389,995.46591112,0,1.11847,0,68.6,-8.2,-3.8,0,0,1192,1024,1024,714,25,0,0,-47,67.8,-23,204.05246978427,107.939636,43,Detour
136200,51.5182045587786,5.85682854537622,107.939636,107.8412108,96.211258984272,204.05246978427,83.66142,1.6329662,994.71131792,1016.02365456,28,5,204.38055378427,108.26772,20.915389,995.46591112,0.447388,1.565858,0,68.5,-6.1,-4.4,0,0,1192,1024,1024,627,25,0,0,-60,66.9,-23,204.05246978427,107.939636,43,Detour
136400,51.5182049932923,5.85683092929012,107.939636,107.8412108,96.211258984272,204.05246978427,83.66142,1.901399,994.176541,1016.58795904,28,5,204.38055378427,108.26772,20.915389,995.46591112,0.671082,1.789552,0,67,-4,-4.3,0,0,1235,1024,1024,1024,32,0,0,0,64.6,-23,204.05246978427,107.939636,43,Detour
136600,51.5182055994182,5.85683355815988,107.939636,107.8740192,96.178450584272,204.05246978427,83.66142,1.901399,993.55974308,1017.224442,28,5,204.38055378427,108.26772,20.915389,995.46591112,0.671082,1.789552,0,63.2,-2.5,-4.5,0,0,1417,1024,1024,1024,60,0,0,0,62.7,-23,204.05246978427,107.939636,43,Detour
136800,51.5182063439854,5.85683626611161,107.939636,107.8740192,96.178450584272,204.05246978427,83.66142,2.1922012,992.90029424,1017.89373336,27,5,204.38055378427,108.26772,20.915389,995.46591112,0.894776,2.013246,0,61.9,-4.5,-3.9,0,0,1665,1024,1024,1024,97,0,0,0,62.6,-23,204.05246978427,107.939636,43,Detour
137000,51.5182073077284,5.85683931065735,107.939636,107.9068276,96.145642184272,204.05246978427,83.66142,2.9974996,992.12929684,1018.67129244,27,5,204.38055378427,108.26772,20.915389,995.46591112,1.342164,2.684328,0,63.3,-24.9,-3.7,0,0,1668,1024,1024,1024,98,0,0,0,62.6,-23,204.05246978427,107.939636,43,Detour
137200,51.5182088652609,5.85684413113304,107.939636,107.939636,96.112833784272,204.05246978427,83.66142,5.0107456,990.90882436,1019.90488828,27,5,204.38055378427,108.26772,20.915389,995.46591112,2.23694,4.47388,0,61.7,-28.6,-1.3,0,0,1669,1024,1024,1024,98,0,0,0,62.6,-23,204.05246978427,107.939636,43,Detour
137400,51.5182111883325,5.85685156417747,107.939636,107.9724444,96.080025384272,204.05246978427,83.66142,7.2029468,989.03874556,1021.79137128,27,5,204.38055378427,108.26772,20.915389,995.46591112,3.131716,6.487126,0,59.8,-28.1,6.4,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,204.05246978427,107.939636,43,Detour
137600,51.5182139537307,5.85686190959721,107.939636,108.0380612,96.014408584272,204.05246978427,83.66142,9.842536,986.5321838,1024.34714564,27,5,204.38055378427,108.26772,20.915389,995.46591112,3.579104,9.171454,-0.671082,61.1,-28,1.1,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,204.05246978427,107.939636,43,Detour
137800,51.5182175832216,5.85687562602365,108.595804,108.7926544,95.915983384272,204.70863778427,83.66142,12.7281886,983.2185354,1027.73297252,27,5,204.70863778427,108.595804,20.915389,995.46591112,5.144962,11.632088,-2.684328,63.9,-26.2,-10.9,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,204.70863778427,108.595804,43,Detour
138000,51.5182229129355,5.85689206383914,109.580056,109.8753316,95.817558184272,205.69288978427,83.66142,15.434886,979.04530692,1031.94229024,27,5,205.69288978427,109.580056,20.915389,995.46591112,7.605596,13.42164,-4.697574,61.8,-28,-6.7,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,205.69288978427,109.580056,43,Detour
138200,51.5182297574159,5.8569109053941,111.220476,111.6141768,95.719132984272,207.33330978427,83.66142,17.5376096,974.10764272,1036.8930778,28,5,207.33330978427,111.220476,20.915389,995.46591112,8.724066,15.211192,-4.921268,60.9,-31,-0.8,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,207.33330978427,111.220476,43,Detour
138400,51.518237174303,5.8569312924619,112.860896,113.3202136,95.653516184272,208.97372978427,83.66142,18.5442326,968.76315436,1042.25397036,28,5,208.97372978427,112.860896,20.915389,995.46591112,9.171454,16.105968,-3.131716,60.6,-31.6,1.7,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,208.97372978427,112.860896,43,Detour
138600,51.5182447978924,5.85695280430001,113.517064,114.0748068,95.555090984272,209.62989778427,83.66142,19.237684,963.16932216,1047.87733012,28,5,209.62989778427,113.517064,20.915389,995.46591112,9.395148,16.77705,-0.894776,60.5,-30.6,2.2,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,209.62989778427,113.517064,43,Detour
138800,51.5182525876113,5.85697552836121,113.517064,114.1404236,95.489474184272,209.62989778427,83.66142,20.3114152,957.30974192,1053.76643792,28,5,209.62989778427,113.517064,20.915389,995.46591112,9.618842,17.89552,0,59.3,-27.6,8.3,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,209.62989778427,113.517064,43,Detour
139000,51.5182603873364,5.85700012329477,113.517064,114.2060404,95.423857384272,209.62989778427,83.66142,21.810165,951.10567348,1060.03284232,28,5,209.62989778427,113.517064,21.810165,995.46591112,9.395148,19.685072,0,59.8,-23,12,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,209.62989778427,113.517064,43,Detour
139200,51.5182678919486,5.85702709267003,113.517064,114.2716572,95.358240584272,209.62989778427,83.66142,23.264176,944.5210276,1066.73887928,28,5,209.62989778427,113.517064,23.264176,995.46591112,8.94776,21.474624,-1.342164,60.4,-17.4,8.1,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,209.62989778427,113.517064,43,Detour
139400,51.5182750741709,5.85705569633259,114.173232,114.9606336,95.325432184272,210.28606578427,83.66142,24.2260602,937.70016124,1073.74347268,28,5,210.28606578427,114.173232,24.2260602,995.46591112,8.724066,22.593094,-2.460634,60.2,-17.6,3.2,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,210.28606578427,114.173232,43,Detour
139600,51.518282275446,5.85708534326037,114.8294,115.64961,95.292623784272,210.94223378427,83.66142,24.9195116,930.68900616,1080.96788236,28,5,210.94223378427,114.8294,24.9195116,995.46591112,8.94776,23.264176,-3.35541,61.4,-20,-0.8,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,210.94223378427,114.8294,43,Detour
139800,51.5182898314596,5.85711587925455,116.141736,116.9947544,95.259815384272,212.25456978427,83.66142,25.7024406,923.43834976,1088.42851252,28,5,212.25456978427,116.141736,25.7024406,995.46591112,9.395148,23.935258,-4.026492,61.5,-20.3,-2.7,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,212.25456978427,116.141736,43,Detour
140000,51.5182978711952,5.85714728779381,117.454072,118.274282,95.292623784272,213.56690578427,83.66142,26.5748472,915.928507,1096.13848652,28,5,213.56690578427,117.454072,26.5748472,995.46591112,10.06623,24.60634,-4.47388,61.3,-21.6,-2.8,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,213.56690578427,117.454072,43,Detour
140200,51.5183063169338,5.85717942569354,118.766408,119.5538096,95.325432184272,214.87924178427,83.66142,27.178821,908.2021288,1104.06171512,28,5,214.87924178427,118.766408,27.178821,995.46591112,10.513618,25.053728,-3.802798,62.4,-23.7,-7.5,0,0,1684,1024,1024,1024,100,0,0,0,62.6,-23,214.87924178427,118.766408,43,Detour
140400,51.5183152564004,5.85721190987978,119.75066,120.4724448,95.391048984272,215.86349378427,83.66142,27.6485784,900.30842776,1112.122739,28,5,215.86349378427,119.75066,27.6485784,995.46591112,11.1847,25.277422,-2.684328,63.9,-24.8,-13.3,0,0,1684,1024,1024,808,100,0,0,-33,62.6,-23,215.86349378427,119.75066,43,Detour
140600,51.5183249504404,5.85724460267501,120.406828,121.0301876,95.489474184272,216.51966178427,83.66142,28.3196604,892.22115716,1120.34780488,28,5,216.51966178427,120.406828,28.3196604,995.46591112,12.30317,25.501116,-1.789552,63.1,-24.3,-12.6,0,0,1684,1024,1024,822,100,0,0,-31,62.4,-23,216.51966178427,120.406828,43,Detour
140800,51.5183354257824,5.85727752478593,121.062996,121.555122,95.620707784272,217.17582978427,83.66142,28.7223096,883.9239128,1128.7401936,28,5,217.17582978427,121.062996,28.7223096,995.46591112,13.197946,25.501116,-0.894776,62.5,-24.6,-11.2,0,0,1684,1024,1024,808,100,0,0,-33,61.6,-23,217.17582978427,121.062996,43,Detour
141000,51.5183465465897,5.85731075022797,121.062996,121.4238884,95.751941384272,217.17582978427,83.66142,29.527608,875.43637972,1137.30646684,28,5,217.17582978427,121.062996,29.527608,995.46591112,14.092722,25.948504,-0.447388,61.1,-20.5,-11,0,0,1684,1024,1024,958,100,0,0,-10,60.8,-23,217.17582978427,121.062996,43,Detour
141200,51.5183585490346,5.85734433935897,121.39108,121.6207388,95.883174984272,217.50391378427,83.66142,30.2657982,866.69294112,1146.09911804,28,5,217.50391378427,121.39108,30.2657982,995.46591112,15.211192,26.172198,-2.013246,60.4,-17.7,-7.9,0,0,1684,1024,1024,1024,100,0,0,0,60.2,-23,217.50391378427,121.39108,43,Detour
141400,51.518371104148,5.85737805339102,121.719164,121.7847808,96.047216984272,217.83199778427,83.66142,30.4894922,857.8084264,1155.019722,28,5,217.83199778427,121.719164,30.4894922,995.46591112,15.65858,26.172198,-1.789552,60.1,-21,-5.8,0,0,1684,1024,1024,1024,100,0,0,0,60.1,-23,217.83199778427,121.719164,43,Detour
141600,51.5183838188116,5.85741182822146,122.047248,121.9816312,96.178450584272,218.16008178427,83.66142,30.4894922,848.88126076,1163.98297688,28,5,218.16008178427,122.047248,30.4894922,995.46591112,15.65858,26.172198,-0.671082,59.4,-21.9,-4.1,0,0,1684,1024,1024,1024,100,0,0,0,60.1,-23,218.16008178427,122.047248,43,Detour
141800,51.5183966351814,5.85744577685602,122.375332,122.1456732,96.342492584272,218.48816578427,83.66142,30.8026638,839.89832084,1172.9987252,28,5,218.48816578427,122.375332,30.8026638,995.46591112,15.882274,26.395892,0,59.1,-20.9,-2.9,0,0,1684,1024,1024,1024,100,0,0,0,60.1,-23,218.48816578427,122.375332,43,Detour
142000,51.5184095056941,5.85747992484763,122.047248,121.6535472,96.506534584272,218.16008178427,83.66142,31.0039884,830.86944916,1182.06040528,28,5,218.48816578427,122.375332,31.0039884,995.46591112,15.882274,26.619586,0,59,-20,-2.7,0,0,1684,1024,1024,949,100,0,0,-11,60.1,-23,218.16008178427,122.047248,43,Detour
142200,51.5184224683183,5.85751432858901,121.719164,121.3254632,96.506534584272,217.83199778427,83.66142,31.2947906,821.77496068,1191.190983,28,5,218.48816578427,122.375332,31.2947906,995.46591112,16.105968,26.84328,0.223694,59,-19.3,-2.6,0,0,1684,1024,1024,848,100,0,0,-27,60.1,-23,217.83199778427,121.719164,43,Detour
